cytoplasmic translation	1.0328195106344684e-14	FBgn0000100,FBgn0001942,FBgn0002590,FBgn0002593,FBgn0003274,FBgn0003279,FBgn0003517,FBgn0003941,FBgn0004867,FBgn0010265,FBgn0010409,FBgn0010412,FBgn0011284,FBgn0014026,FBgn0015288,FBgn0017545,FBgn0024733,FBgn0026372,FBgn0026879,FBgn0034138,FBgn0034802,FBgn0036213,FBgn0037351,FBgn0039359,FBgn0039757,FBgn0066084,FBgn0261596,FBgn0261602	GO:0002181
protein folding	5.7080280845885395e-9	FBgn0001218,FBgn0001224,FBgn0001225,FBgn0001226,FBgn0001227,FBgn0001229,FBgn0001233,FBgn0003676,FBgn0004432,FBgn0005585,FBgn0010621,FBgn0013954,FBgn0029676,FBgn0031256,FBgn0032444,FBgn0033663,FBgn0034753,FBgn0037632,FBgn0039562,FBgn0260484,FBgn0266599,FBgn0286818	GO:0006457
regulation of biological quality	2.2927184188438242e-8	FBgn0000038,FBgn0000042,FBgn0000150,FBgn0000308,FBgn0001092,FBgn0001218,FBgn0001233,FBgn0001624,FBgn0002921,FBgn0003502,FBgn0003607,FBgn0003996,FBgn0004244,FBgn0004574,FBgn0004864,FBgn0004868,FBgn0005671,FBgn0010300,FBgn0010333,FBgn0010350,FBgn0011217,FBgn0011259,FBgn0011260,FBgn0011726,FBgn0013342,FBgn0014020,FBgn0015609,FBgn0015614,FBgn0015754,FBgn0015797,FBgn0020391,FBgn0023143,FBgn0025678,FBgn0028671,FBgn0028875,FBgn0028894,FBgn0029079,FBgn0030467,FBgn0031005,FBgn0031256,FBgn0032593,FBgn0033244,FBgn0033663,FBgn0034789,FBgn0035060,FBgn0035533,FBgn0035625,FBgn0036661,FBgn0037238,FBgn0037874,FBgn0038196,FBgn0038320,FBgn0038659,FBgn0038837,FBgn0039927,FBgn0039928,FBgn0085387,FBgn0085407,FBgn0086778,FBgn0250791,FBgn0259108,FBgn0259214,FBgn0261085,FBgn0261458,FBgn0261722,FBgn0261788,FBgn0262732,FBgn0262733,FBgn0263006,FBgn0263111,FBgn0263994,FBgn0264922,FBgn0265262,FBgn0266599,FBgn0286784,FBgn0286818,FBgn0287183	GO:0065008
nervous system development	0.0015690713177515117	FBgn0000308,FBgn0000448,FBgn0001105,FBgn0001233,FBgn0001624,FBgn0002921,FBgn0003447,FBgn0004574,FBgn0004864,FBgn0004921,FBgn0010263,FBgn0010300,FBgn0010333,FBgn0010583,FBgn0011217,FBgn0011259,FBgn0011260,FBgn0011726,FBgn0014020,FBgn0014163,FBgn0015609,FBgn0015754,FBgn0015797,FBgn0020391,FBgn0023143,FBgn0026084,FBgn0026239,FBgn0028645,FBgn0029814,FBgn0031005,FBgn0031256,FBgn0032741,FBgn0033159,FBgn0034789,FBgn0035060,FBgn0035533,FBgn0035708,FBgn0036661,FBgn0038320,FBgn0039883,FBgn0039928,FBgn0040271,FBgn0051619,FBgn0083975,FBgn0085407,FBgn0259108,FBgn0260660,FBgn0261458,FBgn0261788,FBgn0262732,FBgn0262733,FBgn0263111,FBgn0264922,FBgn0265297,FBgn0266409,FBgn0266521,FBgn0266599,FBgn0286784	GO:0007399
chaperone-mediated protein folding	0.002699888575822574	FBgn0001218,FBgn0001224,FBgn0001225,FBgn0001226,FBgn0001227,FBgn0001229,FBgn0013954,FBgn0029676,FBgn0260484,FBgn0266599	GO:0061077
axon development	0.0029071539749452027	FBgn0000308,FBgn0010300,FBgn0010333,FBgn0010583,FBgn0011259,FBgn0011260,FBgn0011726,FBgn0014020,FBgn0014163,FBgn0015609,FBgn0015754,FBgn0015797,FBgn0020391,FBgn0026239,FBgn0028645,FBgn0033159,FBgn0038320,FBgn0039883,FBgn0040271,FBgn0259108,FBgn0260660,FBgn0261458,FBgn0261788,FBgn0262733,FBgn0264922,FBgn0266599	GO:0061564
localization	0.0038668252984613923	FBgn0000038,FBgn0000042,FBgn0000150,FBgn0000308,FBgn0001105,FBgn0001233,FBgn0001624,FBgn0002921,FBgn0003447,FBgn0003502,FBgn0003884,FBgn0003885,FBgn0003996,FBgn0004244,FBgn0004574,FBgn0004864,FBgn0004868,FBgn0004921,FBgn0005671,FBgn0010300,FBgn0010333,FBgn0010350,FBgn0010380,FBgn0010638,FBgn0011259,FBgn0011260,FBgn0011584,FBgn0011710,FBgn0011726,FBgn0013342,FBgn0013995,FBgn0014020,FBgn0014189,FBgn0015609,FBgn0015614,FBgn0015754,FBgn0015797,FBgn0023143,FBgn0024985,FBgn0025678,FBgn0025700,FBgn0026239,FBgn0026438,FBgn0027657,FBgn0027932,FBgn0028671,FBgn0028875,FBgn0028894,FBgn0029079,FBgn0030529,FBgn0032015,FBgn0032593,FBgn0033132,FBgn0033159,FBgn0033244,FBgn0033691,FBgn0034261,FBgn0035060,FBgn0035505,FBgn0035533,FBgn0036732,FBgn0037238,FBgn0037766,FBgn0038320,FBgn0038659,FBgn0038837,FBgn0039054,FBgn0039427,FBgn0039883,FBgn0039927,FBgn0040395,FBgn0040697,FBgn0083975,FBgn0085387,FBgn0085407,FBgn0086357,FBgn0086778,FBgn0250791,FBgn0259108,FBgn0259214,FBgn0259923,FBgn0260795,FBgn0261085,FBgn0261722,FBgn0262733,FBgn0263006,FBgn0263111,FBgn0263994,FBgn0264753,FBgn0264922,FBgn0265262,FBgn0266521,FBgn0266599,FBgn0283535,FBgn0283536,FBgn0286784	GO:0051179
axonogenesis	0.004106461359700229	FBgn0000308,FBgn0010300,FBgn0010333,FBgn0010583,FBgn0011259,FBgn0011260,FBgn0011726,FBgn0014020,FBgn0014163,FBgn0015609,FBgn0015754,FBgn0015797,FBgn0020391,FBgn0026239,FBgn0028645,FBgn0033159,FBgn0038320,FBgn0039883,FBgn0040271,FBgn0259108,FBgn0260660,FBgn0261458,FBgn0261788,FBgn0262733,FBgn0264922,FBgn0266599	GO:0007409
response to abiotic stimulus	0.004444889987184793	FBgn0001224,FBgn0001225,FBgn0001226,FBgn0001227,FBgn0001229,FBgn0001233,FBgn0001624,FBgn0002921,FBgn0003423,FBgn0003996,FBgn0004244,FBgn0004574,FBgn0010350,FBgn0011260,FBgn0013995,FBgn0015797,FBgn0028671,FBgn0030529,FBgn0032429,FBgn0032593,FBgn0033132,FBgn0033159,FBgn0034789,FBgn0037874,FBgn0039562,FBgn0085387,FBgn0086778,FBgn0263111,FBgn0264562,FBgn0265262	GO:0009628
axon extension involved in axon guidance	0.008598112802250701	FBgn0000308,FBgn0011259,FBgn0011260,FBgn0015609,FBgn0033159,FBgn0039883	GO:0048846
neuron projection extension involved in neuron projection guidance	0.008598112802250701	FBgn0000308,FBgn0011259,FBgn0011260,FBgn0015609,FBgn0033159,FBgn0039883	GO:1902284
neuron development	0.008842501427306894	FBgn0000308,FBgn0003447,FBgn0010300,FBgn0010333,FBgn0010583,FBgn0011217,FBgn0011259,FBgn0011260,FBgn0011726,FBgn0014020,FBgn0014163,FBgn0015609,FBgn0015754,FBgn0015797,FBgn0020391,FBgn0023143,FBgn0026239,FBgn0028645,FBgn0033159,FBgn0036661,FBgn0038320,FBgn0039883,FBgn0040271,FBgn0085407,FBgn0259108,FBgn0260660,FBgn0261458,FBgn0261788,FBgn0262733,FBgn0263111,FBgn0264922,FBgn0265297,FBgn0266521,FBgn0266599,FBgn0286784	GO:0048666
taxis	0.009888074374889614	FBgn0000308,FBgn0001624,FBgn0003423,FBgn0003996,FBgn0010300,FBgn0010333,FBgn0010350,FBgn0010583,FBgn0011259,FBgn0011260,FBgn0014020,FBgn0015609,FBgn0015754,FBgn0015797,FBgn0020391,FBgn0026239,FBgn0028645,FBgn0030529,FBgn0033159,FBgn0038320,FBgn0039883,FBgn0040271,FBgn0260660,FBgn0261458,FBgn0262733,FBgn0266599	GO:0042330
regulation of cellular component biogenesis	0.010779949852647224	FBgn0000308,FBgn0001233,FBgn0001624,FBgn0003502,FBgn0003607,FBgn0004574,FBgn0004864,FBgn0010300,FBgn0010333,FBgn0011726,FBgn0014020,FBgn0028894,FBgn0034789,FBgn0035060,FBgn0035533,FBgn0038320,FBgn0039928,FBgn0051363,FBgn0259108,FBgn0261788,FBgn0262733,FBgn0263111,FBgn0263994,FBgn0266599,FBgn0286784	GO:0044087
chemical synaptic transmission	0.011511889621130365	FBgn0000038,FBgn0001624,FBgn0002921,FBgn0004244,FBgn0004574,FBgn0004868,FBgn0013342,FBgn0015614,FBgn0028875,FBgn0038837,FBgn0039927,FBgn0039928,FBgn0083975,FBgn0086778,FBgn0250791,FBgn0261085,FBgn0261788,FBgn0262733,FBgn0263006,FBgn0263111,FBgn0263995,FBgn0265297,FBgn0266599	GO:0007268
anterograde trans-synaptic signaling	0.011511889621130365	FBgn0000038,FBgn0001624,FBgn0002921,FBgn0004244,FBgn0004574,FBgn0004868,FBgn0013342,FBgn0015614,FBgn0028875,FBgn0038837,FBgn0039927,FBgn0039928,FBgn0083975,FBgn0086778,FBgn0250791,FBgn0261085,FBgn0261788,FBgn0262733,FBgn0263006,FBgn0263111,FBgn0263995,FBgn0265297,FBgn0266599	GO:0098916
trans-synaptic signaling	0.012210640193613743	FBgn0000038,FBgn0001624,FBgn0002921,FBgn0004244,FBgn0004574,FBgn0004868,FBgn0013342,FBgn0015614,FBgn0028875,FBgn0038837,FBgn0039927,FBgn0039928,FBgn0083975,FBgn0086778,FBgn0250791,FBgn0261085,FBgn0261788,FBgn0262733,FBgn0263006,FBgn0263111,FBgn0263995,FBgn0265297,FBgn0266599	GO:0099537
locomotion	0.012695946505462657	FBgn0000150,FBgn0000308,FBgn0001105,FBgn0001624,FBgn0003423,FBgn0003447,FBgn0003885,FBgn0003996,FBgn0004864,FBgn0004921,FBgn0010300,FBgn0010333,FBgn0010350,FBgn0010583,FBgn0011259,FBgn0011260,FBgn0011726,FBgn0014020,FBgn0015609,FBgn0015754,FBgn0015797,FBgn0020391,FBgn0026239,FBgn0028645,FBgn0028894,FBgn0030529,FBgn0032015,FBgn0033159,FBgn0038320,FBgn0038839,FBgn0039883,FBgn0040271,FBgn0085407,FBgn0260660,FBgn0261458,FBgn0262733,FBgn0266521,FBgn0266599	GO:0040011
cell morphogenesis involved in neuron differentiation	0.013111330782262978	FBgn0000308,FBgn0010300,FBgn0010333,FBgn0010583,FBgn0011259,FBgn0011260,FBgn0011726,FBgn0014020,FBgn0014163,FBgn0015609,FBgn0015754,FBgn0015797,FBgn0020391,FBgn0026239,FBgn0028645,FBgn0033159,FBgn0036661,FBgn0038320,FBgn0039883,FBgn0040271,FBgn0259108,FBgn0260660,FBgn0261458,FBgn0261788,FBgn0262733,FBgn0264922,FBgn0266599,FBgn0286784	GO:0048667
